objid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
img66_isl21,2.5075326,2.1264281,-3.5262523,-3.027927,2.5388868,2.3580904,-0.09722513,-3.017745,-1.5344877,-2.9927983,-0.66898686,2.4082265,-1.5818286,0.5239739,-0.043125212,-0.9268706,-0.5979384,1.1064609,-0.92516905,0.33897132,0.7094723,0.7475152,0.88867795,0.41377044,0.78670937,0.4336568,1.3975902,1.2739937,0.8787346,-0.24478644,-0.12780428,-0.6384216,0.3534124,0.3447815,-0.57472825,-0.025519047,0.24553955,0.4461389,0.095166564,0.064435504,0.4876817,-0.13014926,-0.22748077,0.2203505,-0.30109647,0.022802785,0.28546512,-0.019958697,0.013493584,-0.14680229,0.08891602,0.41013065,-0.056313276,0.08279678,0.019943804,0.03601615
img66_isl79,2.7271075,-5.3794427,-4.8307815,0.17330194,0.39365023,-2.5151196,1.5685127,-0.3642695,0.6084684,0.08802229,1.7619013,-0.17661157,0.08733535,-1.1235569,0.9438232,-0.52892923,-0.11453301,-0.3779409,0.2396561,0.20437592,0.10418103,-0.22043963,0.3570857,-0.6635667,-0.10997003,0.3997407,-0.48637456,0.24159844,0.60770905,0.8010887,0.34225282,0.50253195,0.14787954,0.53816366,-0.07776794,-0.66519034,0.008801907,-0.12252639,0.49504232,0.280182,0.14606926,-0.018127114,-0.06318579,0.1799702,0.11121315,0.11780842,-0.16373649,0.02185224,0.30588865,-0.25657743,-0.01914594,0.28149995,0.12541896,0.09406918,0.08526936,-0.23974434
img66_isl276,12.394386,2.2634583,5.578728,-0.8680867,-0.75379395,3.6091037,1.1393415,1.3723619,-0.7813617,-0.08059561,-1.6643208,-0.4883853,-1.1795549,0.008420408,0.8121685,0.17525889,-0.7789521,-0.019388728,-0.75401944,0.6460194,0.23873419,0.45445934,0.3943782,-1.744363,-0.17053163,0.062916815,0.98841745,0.60073185,0.43509057,0.106736034,-0.5227325,-0.41256443,-0.3299835,-0.254302,-0.4535111,-0.45958188,-0.5827507,-0.6435087,-0.27167726,-0.30872405,-0.23432642,-0.17918482,0.037870705,0.30506822,-0.23509198,0.018290937,-0.33083892,-0.1318801,-0.03552176,0.023648053,-0.0060354816,0.21500957,0.31363857,0.39185345,0.4494619,-0.27546987
img66_isl415,-3.5692477,-6.680331,-0.3525058,1.0097606,-3.2659051,1.3143718,0.6248983,0.79783326,-0.20504472,1.6601424,0.009019621,1.3728997,-0.85154635,0.84163004,0.74415666,-0.6818249,0.9513792,-0.5060211,-1.3312974,0.45622295,-0.18940106,0.40371674,-0.07603268,0.4093318,-0.41098613,0.49595118,-0.53957444,-0.018820364,-0.05588785,-0.15700191,-0.5619478,-0.5653511,-0.10658017,-0.35595262,0.1253189,0.45650938,0.14564824,0.9270129,0.48586494,-0.45797992,-0.07128988,0.14043531,0.046284962,0.05824061,0.35956877,0.46102965,-0.26485977,-0.29235077,-0.15362906,-0.26876163,0.4322087,0.036087066,0.06135106,-0.20002483,-0.12508532,0.14153276
img66_isl421,-2.9894166,-6.4743876,-0.76201534,-0.86993766,-2.4835105,1.0261508,1.9629276,0.50743246,0.01203227,0.3177721,-0.25755692,0.30407923,-0.07249254,0.43941468,0.21461366,-0.7575529,0.81624806,-0.34196737,-0.88498926,-0.1331619,-0.07809061,-0.16510168,-0.26116467,0.04094258,0.45514724,-0.43422878,-0.11143172,0.26229027,0.34153607,0.28273755,-0.67980504,-0.08811098,-0.29041916,0.2384177,0.40119112,-0.1398669,0.023434758,-0.3612692,0.086258054,-0.56466454,0.036863863,0.13490933,0.33214515,-0.014034122,0.004578948,-0.0346528,0.12473512,0.31200072,0.01855503,0.13699585,0.4944992,-0.044611543,-0.35856944,-0.25300777,-0.037684247,-0.12795211
img66_isl450,-0.5994997,3.0215268,2.9878864,-6.941839,-2.042195,-0.5486614,3.640127,-2.7335768,-1.2948596,0.50707227,-1.8300427,-0.55871433,-4.9411755,-0.28899512,-0.79554975,2.338892,-0.5766969,0.030967198,0.2040125,-2.571409,-2.1984293,-0.5244553,0.24211463,-1.185676,-0.12324995,0.96624494,0.14174673,0.904572,0.15699962,1.2902992,-0.36204875,0.33789343,-0.2416876,0.013460154,-0.30188188,0.6113157,-0.7484491,0.9545834,-0.76009196,0.11122693,0.48520154,-1.0782781,-0.45260155,-0.3847461,-0.5250584,0.5476781,-0.34567568,-0.14699224,-0.38711193,-0.17713428,-0.71752024,-0.2832013,-0.55626935,0.26221085,0.025784522,0.11539163
img66_isl466,17.202126,3.4268198,7.782165,2.5457985,-2.7163653,3.1609547,0.72442096,3.7348235,0.5153947,-0.22060734,0.90465003,-0.789182,-0.9324189,-0.66465265,-0.9842105,-1.5173029,-0.2227903,-0.32281744,0.77559197,0.79503864,0.3403662,-0.8719736,0.41821936,0.36459067,0.24266881,0.005372882,-0.67386574,0.79629236,0.4485639,0.40413377,0.3537232,0.20376056,0.6410535,0.44326743,0.2140283,-0.4428759,0.5285051,0.30558977,0.23965901,0.098702796,0.47756755,0.27442276,-0.3098445,0.22479838,0.20045692,0.26750794,-0.30231154,0.14885646,0.24800408,-0.29799783,-0.43027553,0.8202852,-0.069315255,-0.41841936,0.11920449,-0.28803396
img66_isl514,-4.3433194,6.8396177,6.1131835,-4.508972,-0.9882679,-5.7507043,2.8567069,-2.5323439,0.527226,-2.4780476,0.07299762,-0.7855333,-5.53813,-1.712517,-2.5862992,1.4049715,0.8940066,-1.5090566,-1.1731046,1.7028859,-1.1888946,0.34694016,1.072751,0.98170435,-1.5400105,2.330743,-1.0203881,-1.2349592,-0.19213307,0.122133344,-0.09552759,0.365507,-0.99507624,0.6884544,0.7992582,1.833285,0.25370765,-2.5105832,-0.13313684,0.5589415,0.1890209,0.30721736,-0.5308057,0.12439293,1.7822125,0.4236713,-0.32666796,0.19871184,0.2837282,0.33396733,-0.9056628,-0.11436562,-0.554289,0.37877977,-0.38986272,-1.2664257
img66_isl821,3.771904,-5.2437367,-5.023597,0.7105377,0.5613424,-3.1657505,1.4184364,-0.58387816,0.47819662,0.2275855,2.069572,0.2521358,-0.17065233,-0.8949516,0.98270637,-0.4401604,-0.38398027,-0.35932618,0.19566518,0.16121179,0.12895837,-0.383657,0.16454229,-1.0733459,0.07690078,0.65926623,0.061558068,0.02362777,0.42324814,0.77890784,0.5652343,-0.04298231,0.13108182,-0.45140022,-0.55372155,-0.1549691,-0.073699005,-0.18857622,0.61834556,0.22893575,0.46306545,0.35072702,0.022090845,0.4340805,0.43658793,0.12982471,-0.05526054,0.15881258,-0.16545618,-0.043605596,-0.0016934099,-0.4030871,0.001252085,0.11508945,0.09053412,-0.056941085
img66_isl1147,-5.575985,-5.169835,6.7022643,0.55044127,1.0464058,-0.2342323,-0.7758218,-3.2226076,0.50196207,-1.5236943,0.10311671,-1.4199388,1.3955699,-0.7786215,-1.9384587,-0.13077992,-0.7996378,-0.85504556,0.5878204,-0.5324912,0.45584622,0.8304119,-1.6910834,-0.8678502,1.1453637,-0.12231359,0.5756133,0.65406233,0.41196564,0.08945769,-0.35870034,-0.41924715,-0.48786318,-0.2533874,0.15598923,-0.457747,0.12484202,0.018722974,-0.5786778,0.76458824,0.66027176,0.583466,0.22512046,0.38319206,-0.10336773,-0.32567382,-0.05374524,-0.30617625,0.23804253,0.22673607,0.62024957,0.11105546,0.3382262,-0.18834414,-0.7267947,-0.19094598
img66_isl1150,-0.39226317,-4.9621367,-4.471539,-0.9219897,-1.2276919,-1.2370737,0.36612397,1.27016,1.1083494,-0.09079754,0.8461807,0.83511937,-0.9327237,-0.8953151,0.12541874,-1.0290871,-0.29026562,-0.47260016,0.5165391,0.2768075,0.06863711,0.57227975,0.06696081,-0.22595897,-0.34119993,-0.20427641,-0.39330393,0.9086239,0.8312401,0.36938167,0.25550333,0.17500535,-0.387525,0.85391784,0.25703853,-0.7061433,-0.11761079,-0.34990084,0.65184516,-0.1507937,-0.07199403,-0.12415016,0.21259862,-0.12895398,-0.061792344,-0.08978781,-0.36697108,-0.12063031,0.04992,-0.24246156,0.21965632,0.03111747,0.10652572,0.39893717,-0.024674788,0.3253227
img66_isl1166,-3.3913271,-6.0915995,-1.383077,0.955714,-1.3610828,1.1871662,2.3363163,0.73789895,2.1053653,0.34378856,-0.89526963,0.29134262,0.1601904,-0.19430526,-1.0049062,0.1954524,0.07839376,0.65035754,-0.5109277,-0.011705667,-0.47912896,-0.29543325,-0.94537646,0.075728595,-0.07305914,-0.116713524,-0.29022413,0.5396364,0.3669103,-0.3705632,0.025371015,0.66879386,-0.3897953,-0.22498326,-0.3513159,0.36559138,0.27489227,-0.84165084,-0.11948216,-0.6406656,-0.1710386,0.16169876,-0.17131796,1.7758459e-05,-0.38674366,-0.55665153,0.25784153,0.0550579,0.36662006,0.14588219,-0.46048436,0.009425357,0.17713714,0.2053054,-0.044026107,0.10379265
img66_isl1213,-6.157472,-8.387152,5.190063,3.948489,-0.9053255,2.9820483,-0.25160843,-4.1163692,-1.4489565,2.2286053,0.26466975,1.4370078,0.5395466,0.7057393,-0.94702446,0.16826053,0.98542106,-1.20961,0.57596636,0.2788362,-0.32257622,-0.68423563,1.0789442,-0.08313075,0.13917798,0.7857555,0.35037938,-0.042854693,-0.64612836,-0.51366657,-0.03184691,0.007888854,0.18511873,-0.05711577,-0.16770706,0.07674812,-0.49255788,0.06813612,0.104231,0.07509252,0.0025786757,0.024969697,0.17433006,0.09549619,0.31646585,-0.19527581,0.37518823,-0.2117969,0.27353665,-0.45353037,-0.05384941,0.030296475,-0.12277308,0.035455063,0.077775925,0.18831562
img66_isl1218,6.7791514,2.5329723,6.528794,-3.543004,-5.0619955,4.9180484,1.8127509,2.736888,1.7162827,-0.35917473,0.5538646,-0.8845681,-0.19255191,-2.9788184,2.0794632,0.03163244,-1.5134159,-0.74102545,1.3875953,-0.8961933,0.81403685,0.028022867,1.0128387,-1.0414437,0.6406691,1.7660728,0.6692835,-0.75110716,-0.47815257,0.2817814,-1.0114603,0.17806631,0.21213645,0.44829336,0.085389465,0.23910132,0.1339925,-0.41624293,0.27694273,-0.1393488,0.31581166,-0.29557514,0.51908815,0.3006751,-0.860363,-0.38325393,-0.24440482,-0.49320948,-0.1324583,0.11836201,0.12621212,-0.17048128,0.06456736,-0.21361709,-0.22342423,0.08136019
img66_isl1235,-7.196513,5.334019,1.1833318,0.8542495,6.358369,0.68074036,-1.9644063,5.066,-1.3355525,2.1727998,1.9817501,2.1966019,-0.24898404,-0.97863305,0.37138793,0.5640353,0.20787302,-0.8558283,-0.35077524,-0.9093838,0.27457324,-0.9102769,0.70764685,0.31341276,-0.5856361,-0.8247907,0.037763774,-0.84462535,0.982421,-0.51011366,-0.5622886,0.38166595,-0.77114296,-1.0794559,-0.14140883,0.25712287,-0.6810354,0.37340632,0.3069178,0.27344403,0.3873034,-0.8182767,0.13783813,0.7442507,-0.15888758,0.23957162,-0.2347888,-0.5718674,0.35500252,0.52414095,0.07661314,0.26648036,-0.32652733,0.004454285,-0.17025979,-0.43974358
img66_isl1556,-5.589982,-6.987654,3.2029448,3.1162293,-2.7981603,1.4563718,-0.9949508,-1.6687717,-1.2617638,1.6991279,-0.39374292,1.621116,-0.3551579,1.3476306,0.8563093,-0.7268898,0.4764905,-0.59117717,-0.7472138,-0.17158526,0.3015044,0.051083636,1.1992781,0.74623835,-0.67932564,0.459139,-0.33591014,-0.11656013,-0.19677971,0.23243767,-0.42695057,-0.15026653,0.30254495,-0.33781135,0.4079222,-0.18782602,0.2431745,0.17816433,0.21137625,-0.46951962,-0.37259018,-0.06821975,0.060778182,0.014839899,0.3480206,0.3439873,-0.030789956,-0.191324,-0.25412965,-0.17549914,0.0014546025,-0.024690464,-0.16629595,-0.4248656,0.13040963,0.107210174
img66_isl1589,-3.2213583,0.8799664,-3.860208,1.4726422,0.0788185,1.1303145,3.8207457,0.13982916,1.7837113,-2.6232777,-2.399181,0.6755817,0.8982221,0.98124343,-0.16537035,-2.3845336,-0.030319184,1.3781104,1.6133171,-1.0665131,-1.4084721,-0.03973675,-0.37356246,-1.0900544,-0.3770991,0.5256711,-0.47335827,0.2553389,-0.028456576,-1.7745607,0.9251194,0.22717053,-0.033082485,0.7216012,0.021898836,-0.135107,-0.16899465,-0.43687895,0.097114295,-1.5519761,0.5482691,-0.1960955,0.34663656,-0.09288663,0.029608667,0.0632512,-0.14327483,0.37565067,0.25957385,-0.06785077,0.13190982,0.10550919,-0.35623765,-0.7855234,0.22099343,-0.16984485
img66_isl1659,-6.167749,4.765418,-4.7179904,7.8361835,-1.7066483,0.65640926,1.6468904,1.3965003,3.5032325,-0.4778024,-1.3387053,-1.643649,1.9472594,1.1388766,-0.75784004,1.8883175,-0.4449674,1.4636781,0.6572118,1.4835503,-2.2680874,-1.6501789,-0.31520337,-0.86919594,-0.72792894,0.6999116,1.2229453,0.46393046,1.3709588,-0.11154503,-0.60907006,1.2618468,0.45290273,0.059428416,1.5136157,-0.52350193,0.40719253,-0.7266641,0.59813863,-0.40768662,-0.39810383,-0.70025015,0.7842618,-0.4171452,0.45398682,-0.24164051,-0.67473507,0.44618914,0.16348994,0.031518012,-0.072988346,-0.6832119,0.32049322,-0.04552412,0.10406375,0.63486654
img66_isl1788,0.2731639,-6.092852,-4.3118634,-0.57108843,-0.31955844,-0.97947836,2.8411431,-0.046273947,0.341596,0.24012583,1.4656911,-0.37802348,-0.101760566,-1.048588,0.8866855,-0.7310623,-0.26707882,-0.29112196,-0.56549585,0.36485988,-0.067297645,-0.29461488,0.044825643,-0.98312473,-0.0073553324,-0.13872686,0.22461522,-0.28269863,0.33067846,0.3511233,0.76954377,-0.024377018,0.32419991,-0.43502048,-0.6909554,0.099969566,-0.12966244,-0.05708456,0.07538706,0.31109068,0.22286907,0.3183279,-0.120941274,-0.040540006,0.24734354,0.36711633,-0.22177245,0.2061956,0.13381921,0.14031884,0.24182537,-0.28111804,-0.035038292,0.086865455,0.013760179,0.31668383
img66_isl1853,-4.1260934,9.149241,-6.838321,2.05468,0.82994896,3.8699074,-1.1821094,-0.8399936,-3.66333,1.0460496,1.4777117,-0.8758871,-1.155453,0.8061865,-1.0352843,-0.38526714,-2.1775637,-0.85714924,0.31190592,-0.3543091,1.0834537,0.5267913,-1.2700906,-0.20539501,0.2969975,-0.35552043,-1.0115638,-0.5555434,0.047446452,0.53615624,-1.7283375,0.04267609,0.07047987,-0.2983904,-0.54585564,0.7549447,0.31229597,-0.3601897,0.19585037,1.1868081,-0.3177448,0.1816315,-0.22310528,0.28748363,0.54375166,-0.57007056,-0.16808504,-0.61256444,0.42391407,-0.039856702,-0.43520516,-0.044055045,-0.21302116,-0.58363795,0.98037994,0.24559231
img66_isl1873,-5.0117993,10.990777,-1.5066407,-1.1798129,-1.9445543,-1.1723098,-0.29702246,-1.4696262,0.3125707,2.48134,-1.1140388,-5.9404945,2.1154685,1.8795575,0.6102218,-1.2886182,1.9864591,-1.3286741,-1.0493901,-1.3100568,0.41540316,-0.5025377,1.0423745,-0.58839595,-0.9492615,1.129126,-0.87617975,0.9748603,0.8687895,-0.28031033,1.643328,-0.78289247,0.3881306,1.3469312,-1.4565051,-0.022282172,0.7849289,0.5627965,0.62057203,-1.4047095,0.48976552,-0.04444611,0.8371538,-0.26407728,-1.8643818,-0.21632022,1.0046192,0.11819959,-0.04745333,-0.9905006,-0.060590442,-0.14979231,-0.5710157,-0.0724483,-0.45186734,0.18800305
img66_isl1917,-2.0985515,-2.3890579,0.89927447,-4.753256,-4.571538,-1.9470668,0.108078584,3.4194322,-4.89163,-3.1793435,1.8108615,1.6553077,5.1300583,2.2069376,-1.3092651,1.6496644,-1.4637934,1.2942773,-0.46896464,1.7857826,-0.262077,0.7174126,0.90967995,0.12350413,-1.0458717,0.8694397,-1.4227881,0.41632524,0.026251681,0.4618937,0.29759714,0.15788466,0.04490155,0.12039573,-0.13321885,0.49244943,-1.3653176,-0.11140872,-0.20567545,0.16442245,0.5844902,-0.21374084,-0.18412599,-0.48207253,0.14422166,-0.42028695,-0.099897936,-0.25339162,-0.3030382,0.07127305,0.05927402,0.04006648,0.5651474,0.22008356,-0.050092936,-0.02016443
img66_isl1934,-5.4673386,-7.5962243,4.4319596,1.9518859,-0.3159303,2.675681,-0.1544253,-2.857994,-0.94938815,1.2990339,0.12764895,0.37544745,0.6721408,0.4248528,-1.3432089,0.30039132,1.163737,-0.32770136,0.8002615,-0.22614181,0.15861884,-0.15072472,0.22171937,-0.18296531,0.5153611,0.4296888,0.47846696,-0.021529552,-0.25239453,0.027366668,-0.42710078,-0.24233359,-0.14130345,0.07743122,-0.10028115,-0.29111692,-0.2659637,-0.34770358,-0.16258454,0.15682869,0.301191,0.03549245,0.32025886,0.19646068,0.27726096,-0.47480863,0.2853827,0.105566055,0.24099332,-0.1316532,-0.0016898783,0.06302419,0.022069812,0.1863038,0.07573247,-0.11404373
img66_isl2322,7.3145795,-4.6942115,-4.093782,1.9516122,2.163622,-4.108376,2.1444244,-1.2691827,-0.10960108,0.3536194,2.5073094,-0.43233496,0.43247,-0.114390984,0.91922045,0.18566091,-0.19783282,-0.20784569,-0.14313175,-0.734757,0.33849153,-0.42918563,0.42643154,-0.5776733,0.36188632,0.5934142,0.03616029,-0.5225198,0.22972587,1.0521708,0.4782268,0.22962707,0.13675237,0.26507556,0.053543717,-0.021796899,-0.0031538606,-0.0074702576,0.4139428,0.33803853,0.18656445,0.12526444,-0.05783593,0.6400098,0.21749645,-0.31686068,-0.049064428,-0.012048051,0.14191051,-0.114472434,-0.15341228,0.07363567,-0.11471526,-0.53335726,-0.012178883,-0.37669897
img66_isl2398,-2.6776404,8.824363,3.8366556,-4.233968,-3.4995763,-3.541461,5.1049356,-3.5548334,-2.317676,1.0812325,-0.7527229,0.2521875,-5.5375195,-0.5945436,-1.2728539,0.95832396,0.70533496,1.0514134,1.6458217,-0.11905098,-0.7284022,0.11528799,0.42592433,0.25479472,-2.091473,1.3094244,0.39681804,0.5331701,0.37270185,0.7695795,0.41956875,0.582388,-0.7206818,-0.23886788,0.33575416,1.2926792,0.14825326,-0.69075835,-0.22117063,0.78178936,-0.7093024,0.13414824,-0.84687054,-0.150623,-0.42849943,0.78155667,0.6398042,0.24011064,0.07219067,0.9104207,0.1751546,-0.3183507,0.294863,-0.121650845,0.081462204,-0.81618255
img66_isl2457,-7.323637,8.289517,-1.336419,2.8817527,3.9967,1.6664858,2.35123,2.9846895,-2.421968,-0.22459847,-1.0069269,0.16661114,0.8540509,-0.8589109,-0.035270214,0.09753968,1.1044588,-1.7961388,0.562345,-1.2562113,1.0354865,0.03817874,-0.10046364,-0.15473947,0.46181935,0.36331397,-0.64162236,-0.2759044,1.2735265,1.0577779,-0.13680814,-0.83926034,-1.3676307,-0.120354824,-0.7709763,-0.15672831,-0.4930267,-0.0265278,-0.39169043,-0.6404788,-0.2552005,0.3098051,-0.3520457,-0.4592579,0.3528496,0.84425575,0.62384045,-0.3780778,0.06200975,-0.21332291,-0.19509964,0.1801061,0.0963653,-0.4334037,-0.14585447,-0.36122173
img66_isl2486,-4.3582177,-6.085223,3.0438275,-0.69354177,0.25093114,1.0197504,1.1662025,-0.56456184,1.5414892,-0.43259674,-0.8652856,-0.80669075,1.0145111,-0.062049255,-2.4693706,0.16807877,0.7462557,0.72244185,0.05395449,-1.4842846,1.0896381,0.44122243,-1.8157325,-0.23659155,0.4523119,0.05504936,0.18856579,0.6701766,0.26705936,0.18312117,-0.9498553,0.16404188,-0.18372482,-0.31454554,0.08543837,-0.25186163,-0.0050067306,-1.117372,-0.2346181,0.3943742,0.5753529,0.39031756,-0.07580819,0.3963124,0.024720073,-0.50497997,0.11114687,-0.0031150356,0.23417288,0.20330182,-0.1494599,0.19530955,0.14265084,0.21605784,-0.65211475,0.17076524
img66_isl2722,5.5638185,0.366516,-5.6887956,1.3913321,1.5507369,-0.7531798,-1.1350465,-2.7566838,0.75325406,-0.6534288,0.15641436,0.2023691,1.0116372,-1.7871665,-0.9180856,0.72167283,-0.87911296,1.3909545,0.55335724,0.6277992,-0.5878474,-1.0198877,0.64749396,0.9639821,-0.2596349,0.3147816,0.49878916,-0.60366,0.591268,0.6265614,-0.9332988,0.22595459,0.991309,0.49118286,0.5387422,-0.5856161,-0.11213794,0.16589215,0.05587408,-0.36585185,-0.19813581,-0.22476438,-0.055727735,-0.073031485,-0.026376963,0.18968354,0.12162596,-0.13684972,0.0031344304,0.06745678,0.56662166,0.4467884,-0.09662537,-0.006097436,0.38548383,0.39277494
img66_isl2782,11.7580805,1.3668627,3.3170466,-1.0322055,1.8523765,1.9795837,0.1284778,-0.25203437,-0.7375262,-0.34195775,-2.793168,-0.08037436,-0.8066519,1.028416,0.8024419,0.9168589,0.038135648,-0.30451667,-1.2026539,0.9925844,-0.15880533,1.087655,0.17878142,-0.81732154,-0.33417922,-0.32444233,0.8373947,-0.16252589,0.9412827,-0.16311729,-0.60607266,0.11231905,0.08180061,0.06411558,-0.37612745,-0.7094686,-0.688989,-0.56102353,-0.08119717,0.0906102,0.008454055,0.41993964,0.06018343,-0.1829014,-0.33189982,0.1805216,-0.3902018,-0.17796002,0.15023652,-0.0813842,0.12294649,0.30982295,0.15982991,-0.18986079,0.20103464,-0.11032592
img66_isl2789,9.8227625,7.24327,-3.4743834,2.034382,-1.3269775,3.3799007,-5.531396,-5.0871587,-0.9789543,-2.5817912,0.74684745,0.18000811,-0.6877269,-3.3471537,-1.9987609,0.8652473,2.419094,2.233149,-2.94222,0.13985842,1.8139697,-0.8757629,0.07767914,0.27951688,0.4471308,-0.023539364,-0.7490141,-0.30618083,1.1260827,-0.52872884,1.1493264,1.526688,-0.1720286,-1.1685269,1.1589439,-0.37290397,-0.47700945,1.3554175,0.009041876,-1.3158988,-0.22221585,0.7777134,0.09928221,-0.21750325,0.14784381,-0.50016236,-0.3527419,-0.34342074,-0.45481926,0.74607456,-0.33090934,-0.40895152,-0.05521077,-0.07204868,-0.22296356,0.15751188
img66_isl2827,-4.7745924,4.7018385,-4.642904,5.0295734,-7.1841545,-2.0117712,-3.8995965,2.6225924,-1.9911472,1.3493812,-0.41551673,-4.346652,-0.66815096,2.2583532,2.28684,-1.8387243,0.24928424,0.14423671,-1.4109564,-0.2910396,-0.9577882,1.1803081,0.026717082,0.19961807,-0.59789544,0.76972747,3.2563324,0.6394252,-0.38863152,0.13722074,-0.8890853,1.4138942,-0.80734575,-0.15807416,1.5728427,-1.1618176,-0.35864773,-0.017028205,0.08102143,0.83542603,0.62710595,0.096259475,-0.15141615,-0.0817402,0.8207311,0.059020773,-0.40451255,0.8072313,-1.1717955,-0.36284852,0.27025726,0.54240894,0.22887349,-0.7172386,0.18293479,0.28372604
img66_isl2889,-3.6819925,-7.3402467,0.01189059,0.08871341,-1.7406702,2.0501802,1.8072771,0.035090446,0.03777653,1.4485502,0.02023077,0.10857755,-0.039334476,0.2673599,-0.36471114,-0.16055986,1.3792892,-0.06464555,-0.70942485,0.20066512,0.10056705,-0.13555975,-0.3748076,0.10935646,0.060085475,0.022846222,-0.32814574,0.19658925,0.154935,-0.44744676,-0.4986063,-0.4671896,-0.10559735,0.045840897,0.18100278,0.31744123,0.19157493,0.04904049,-0.30028284,-0.27697068,0.039298654,-0.08109087,0.032134037,0.20118256,-0.032293707,-0.15319347,0.10724288,-0.23576674,-0.076601535,-0.016378686,-0.10779637,0.08080831,0.24971521,0.043922722,0.16005585,-0.22795281
img66_isl2964,-3.0702226,-5.518403,-1.8592004,0.104729176,-2.55761,0.4609046,0.69906026,1.4368532,2.229836,1.3731976,-1.0688314,0.18546778,-0.3569184,0.27172476,-0.12231575,-0.32580185,-0.019457102,0.9111406,-0.3016507,0.30513686,-0.3688924,0.35666254,-0.78003895,0.17294851,-0.016771853,0.22092956,-0.8847948,0.5410476,0.6384,-0.37400067,-0.24853387,-0.12685132,-0.8621384,0.8824939,0.059883982,0.19489068,0.25603205,0.23796985,-0.7569493,-0.5862162,-0.76883787,-0.08273333,-0.27279145,0.25266042,0.045164704,-0.6896225,0.015356302,0.12981668,0.012595897,-0.05944994,-0.046591766,-0.23816186,0.26264238,0.1889222,0.5132338,-0.27695978
img66_isl3007,-2.8476796,-0.50751066,-1.3458798,-4.253057,4.7125382,1.2669665,0.9758853,2.2816844,0.6213453,0.9167834,-1.0500888,-0.23364988,1.9641099,0.0705383,-1.0701457,-0.77624345,-0.5621115,-0.49019936,0.19242777,-1.2239339,-0.024506666,-0.6963728,0.62169975,0.6203479,0.19305813,0.05773884,0.3971329,0.36210105,-0.122383036,-1.2146118,0.7553221,0.20531192,-0.4993399,-0.3335629,1.6213363,-0.32120153,0.36035186,-0.30958274,0.030146807,0.502914,-0.38046506,0.25383353,-0.31936842,0.056122668,-0.0975268,0.83205825,-0.022694081,-0.29735988,-0.6111204,-0.14440027,0.34153467,0.051193476,0.168661,0.3511079,-0.0555297,-0.27393705
img66_isl3022,-2.5910068,-3.8365903,-2.5042925,-0.9161012,-1.0422287,-0.43636233,-0.23773527,2.5899677,1.5429753,-0.5866913,-0.20138207,1.2149256,-1.246043,0.1934099,-0.423041,-0.981108,-0.16237646,-0.3294717,0.053814247,-0.68576044,0.74222016,1.5107089,-0.19170137,-0.09894493,-0.59104544,-0.6186385,0.38476348,0.6268874,0.4777514,0.06908268,0.32826045,0.5479205,-0.4478467,0.052862935,0.5899204,-0.14623748,-0.10297603,-0.77967906,0.6496518,-0.6045016,0.22909263,-0.09183821,0.35735703,-0.15573005,-0.27651566,-0.20325392,-0.10093647,-0.07108666,0.049148828,-0.12865461,-0.13138366,-0.10449018,-0.29325,0.047787875,-0.5389118,0.67138
img66_isl3173,-1.650276,-6.80947,-3.0126991,-0.5657562,-1.2073988,0.79539865,3.3704662,0.36179915,0.023807168,0.72937256,1.3347019,-0.47189283,-0.27427137,-1.0088941,0.24354376,-0.5472634,0.58574295,-0.5440228,-1.3857243,0.7573088,-0.28312185,-0.43697074,-0.19366185,-0.61634064,0.15454525,-0.49160573,0.17238516,-0.39164007,0.26869693,-0.03493303,0.52819884,-0.21876869,0.68645555,0.30455604,-0.35707304,0.2698006,0.061270237,0.2278471,-0.12479815,0.5984704,0.1789467,0.0192554,-0.11666184,-0.4412641,-0.23998348,0.3457026,-0.15896195,-0.25672603,0.016453452,0.3752742,0.35061085,-0.20151678,-0.007378638,0.15048379,0.015872598,0.049572334
img66_isl3279,2.9104567,-5.5111456,-4.905591,0.42171597,0.7335045,-2.5842147,2.2952304,-0.66266036,0.24972898,0.0205037,2.233489,-0.2880745,0.017995417,-1.0686744,0.86089206,-0.4940589,-0.46014178,-0.16726084,-0.24137424,-0.082470775,0.24296382,-0.2929453,0.35263002,-0.9181076,0.15267074,0.402295,0.29247707,-0.24102847,0.37023202,0.8191581,0.77112997,0.1261115,0.3124081,-0.31706864,-0.5431055,-0.17400609,-0.19525778,-0.23264623,0.33061212,0.26220867,0.25963515,0.16550708,-0.035563253,0.35065293,0.26899797,0.08876519,-0.11512941,0.09456137,0.049650982,0.13239913,0.043775495,-0.40204304,-0.152351,-0.05309093,0.007979155,0.0799347
